가로수길명,가로수길시작위도,가로수길시작경도,가로수길종료위도,가로수길종료경도,가로수종류,가로수수량,가로수길길이,식재년도,가로수길소개,도로명,도로종류,도로구간,관리기관전화번호,관리기관명,데이터기준일자,제공기관코드,제공기관명
신림동길,37.486626,126.923861,37.487521,126.928699,벚나무,112,0.5,,도로변을 따라 벚꽃이 화려함,신림동길,구도,신림동 1467-16 ~ 신림동 1431-1,02-879-6531,서울특별시 관악구청,2020-06-02,3200000,서울특별시 관악구
조원중앙로,37.4802192,126.9041587,37.485014,126.908948,버즘나무,133,0.7,,버즘나무,조원중앙로,구도,신림동 1675-12 ~ 신림동 1649,02-879-6531,서울특별시 관악구청,2020-06-02,3200000,서울특별시 관악구
조원로18길,37.482505,126.914247,37.484216,126.911162,감나무,65,0.3,,가을철 주황색 열매와 붉은 단풍이 아름다움,조원로18길,구도,신림동 530 ~ 신림동 532,02-879-6531,서울특별시 관악구청,2020-06-02,3200000,서울특별시 관악구
용담로 벚나무길,35.965071,129.112465,35.922315,129.126538,왕벚나무,456,6.1,,용담로,용담로,,파계리 152~덕정리 산60-1,,,2020-06-26,5100000,경상북도 영천시
성내천로39길(마천임대사업지구),37.497217,127.154344,37.495715,127.156280,이팝나무,,1.4,,양 옆으로 이팝나무가 조성되어 있음,,,마천파크데일점~현대빌리지,,,2020-02-20,3230000,서울특별시 송파구
가락로11길,37.503517,127.103703,37.500449,127.104813,이팝나무,,0.4,,2차선 도로로 양 옆으로 이팝나무가 조성되어 있음,,,석촌동주민센터~송파석촌서비스센터,,,2020-02-20,3230000,서울특별시 송파구
공항대로,37.561780,126.807350,37.547580,126.879710,은행나무+양버즘나무+느티나무+벚나무+이팝나무+대왕참나무,1000,7.1,,수형 및 생육상태가 양호하며  띠녹지가 조성되어 있음,,시도,김포국제공항입구~도레미빌딩,,,2020-02-12,3150000,서울특별시 강서구
등촌로,37.550700,126.864030,37.530250,126.863890,은행나무+양버즘나무+벚나무+단풍나무+매화나무,316,2.4,,은행나무가 주 식재 수종이며  주변에 상가가 많이 밀접하여 있음,,시도,기아자동차 강서지점~등촌로3번지,,,2020-02-12,3150000,서울특별시 강서구
양천로,37.572710,126.803960,37.548220,126.879410,은행나무+양버즘나무+느티나무+벚나무+메타세콰이아+이팝나무+단풍나무,989,7.6,,은행나무가 주 식재 수종이며  주변에 아파트단지 및 상가가 많음,,시도,개화초등학교~리버파크호텔,,,2020-02-12,3150000,서울특별시 강서구
화곡로,37.539950,126.833910,37.563400,126.856540,은행나무+양버즘나무+벚나무+메타세콰이아+이팝나무+산딸나무,760,5.61,,다양한 화목류를 이용하여 띠녹지가 조성되었으며  메타세콰이어가 주 식재수종임,,시도,가양아파트~화곡로14길,,,2020-02-12,3150000,서울특별시 강서구
개화동로,37.561770,126.807100,37.591630,126.803970,은행나무+메타세콰이아+단풍나무,615,2.7,,메타세콰이어가 식재되어 있고 띠녹지가 다양한 수종으로 조성되어 있음,,시도,개화사거리~김포공항입구(공항대로 접점),,,2020-02-12,3150000,서울특별시 강서구
강서로,37.528070,126.848790,37.573660,126.843350,은행나무+양버즘나무+메타세콰이아+이팝나무,783,6.88,,주 식재수종은 은행나무이며  띠녹지가 다른 가로에 비해 발달한 가로임,,시도,국회대로7길~강서로5나길,,,2020-02-12,3150000,서울특별시 강서구
새모라길,35.112741,128.593015,35.112871,128.592526,이팝나무,20,0.1,,공영주차장 및 상가를 따라 이팝나무가 식재되어 있음,백양대로950번길,,백양로~철로변,,부산광역시 사상구청,2020-02-26,3390000,부산광역시 사상구
새알섬길,35.073978,128.574904,35.073405,128.580541,은행나무+팽나무,67,0.1,,은행나무와 팽나무가 식재되어 있음,농산물시장로,,엄궁도매시장~엄궁도매시장,,부산광역시 사상구청,2020-02-26,3390000,부산광역시 사상구
냉정길,35.090327,129.004062,35.084909,129.004028,왕벚나무,47,0.3,,왕벚나무가 식재되어 있음,냉정길,,동서대입구~동서대입구,,부산광역시 사상구청,2020-02-26,3390000,부산광역시 사상구
학감대로,35.091971,128.592726,35.083695,128.591702,먼나무,150,0.65,,난대수종인 먼나무길이 조성되어 남부지역의 정취를 느낄 수 있음,학감대로,,감전사거리~학장사거리,,부산광역시 사상구청,2020-02-26,3390000,부산광역시 사상구
학감대로,35.082638,128.592002,35.082225,128.591755,왕벚나무+은행나무,26,0.08,,왕벚나무와 은행나무가 식재되어 있음,학감대로,,우성아파트 입구~우성아파트 입구,,부산광역시 사상구청,2020-02-26,3390000,부산광역시 사상구
삼락천로,35.112982,128.590448,35.112621,128.590093,은행나무,21,0.15,,삼락천변을 따라 은행나무가 식재되어있음,삼락천로,,롯데종합정비 맞은 편~한국미크로 맞은편,,부산광역시 사상구청,2020-02-26,3390000,부산광역시 사상구
낙동대로,35.114866,128.591694,35.071262,128.574242,은행나무+메타세쿼이어,939,8.01,,낙동제방 건너편으로 은행나무가 어우러져 있음,낙동대로,,북구청 입구~사하 재활용선별장 앞,,부산광역시 사상구청,2020-02-26,3390000,부산광역시 사상구
강변대로,35.090991,128.581891,35.071269,128.573954,왕벚나무+후박나무+가시나무,623,2.6,,"낙동강변을 따라 가시나무, 후박나무등이 식재되어 산책로를 이루고 있음",강변대로,,감전사거리~사하구 경계,,부산광역시 사상구청,2020-02-26,3390000,부산광역시 사상구
가야대로,35.090682,129.010131,35.090863,128.582386,은행나무+이팝나무+메타세쿼이어,661,4.4,,은행나무가 주를 이뤄 식재되어 있음,가야대로,,한진주유소~감전IC,,부산광역시 사상구청,2020-02-26,3390000,부산광역시 사상구
사상로,35.090201,128.595902,35.114335,128.592768,은행나무+후박나무,965,8.4,,은행나무가 주를 이뤄 식재되어있음,사상로,,주례교차로~구포삼거리,,부산광역시 사상구청,2020-02-26,3390000,부산광역시 사상구
백양대로,35.091399,129.005922,35.114215,128.593826,왕벚나무+은행나무+버즘나무+후박나무,1163,8.36,,은행나무와 버즘나무가 식재되어있음,백양대로,,신주례LG아파트~구포삼거리,,부산광역시 사상구청,2020-02-26,3390000,부산광역시 사상구
백양대로700번길,35.100952,128.592618,35.101479,128.592589,느티나무,23,0.16,,느티나무가 식재되어 있음,백양대로700번길,,덕포청구아파트 입구~덕포경동메르빌아파트입구,,부산광역시 사상구청,2020-02-26,3390000,부산광역시 사상구
즐거운길,35.101804,128.591925,35.110283,128.592614,은행나무,321,1.1,,오래된 은행나무가 생육하고있어 가을철 단풍의 정취를 느낄 수 있음,덕상로,,오양힐아파트~청소년수련관,,부산광역시 사상구청,2020-02-26,3390000,부산광역시 사상구
학장로,35.075718,128.581961,35.085499,128.595812,은행나무+중국단풍,498,5.15,,은행나무와 중국단풍이 어우러져있음,학장로,,엄궁삼거리~주례사거리,,부산광역시 사상구청,2020-02-26,3390000,부산광역시 사상구
보수로,35.080821,128.594741,35.083592,128.591691,은행나무+이팝나무+튤립나무,252,2.47,,튤립나무가 주를 이루고 있음,학감대로,,구덕터널~학장사거리,,부산광역시 사상구청,2020-02-26,3390000,부산광역시 사상구
새벽로,35.090314,128.585557,35.094272,128.590398,버즘나무,172,1.1,,4차선 도로를 따라 버즘나무가 생육하고 있음,새벽로,,학장대진주유소 앞 삼거리~서부터미널 교차로,,부산광역시 사상구청,2020-02-26,3390000,부산광역시 사상구
광장로,35.094718,128.583611,35.094344,128.591831,버즘나무+이팝나무+후박나무+먼나무+구실잣밤나무,144,1.1,,"명품가로공원과 더불어 이팝나무,후박나무 등이 녹음을 이루고 있음",광장로,,괘법교삼거리~사상역,,부산광역시 사상구청,2020-02-26,3390000,부산광역시 사상구
터널오름길,35.113358,128.590036,35.110633,129.001362,은행나무,300,2.1,,은행나무가 고가하부를 따라 식재되어 있음,모라로,,삼악IC~백양터널 입구,,부산광역시 사상구청,2020-02-26,3390000,부산광역시 사상구
양재대로62길,37.494552,127.122054,37.499203,127.117570,왕벚나무,,0.9,,2차선 도로에 양옆으로 왕벚나무가 조성되어 있어 4월 벚꽃을 즐길수 있음,,,한화오벨리스크~가락대림아파트,,,2020-02-20,3230000,서울특별시 송파구
올림픽로37길,37.522068,127.116166,37.520213,127.104400,복자기,,1.6,,복자기나무로 조성되어 있어 가을철 단풍을 즐길수 있음,,,서울올림픽파크텔~잠실나루역,,,2020-02-20,3230000,서울특별시 송파구
동남로12길,37.493049,127.129775,37.490168,127.128331,은행나무,,0.6,,4차선 도로에 양 옆으로 은행나무가 조성되어 있음,,,문정초교교차로~개롱공원교차로,,,2020-02-20,3230000,서울특별시 송파구
송이로32길,37.489945,127.128250,37.486401,127.126511,은행나무,,0.6,,2차선 도로에 양 옆으로 은행나무가 조성되어 있음,,,문정근린공원~문정초교교차로,,,2020-02-20,3230000,서울특별시 송파구
문정로4길,37.485786,127.126543,37.482907,127.126263,은행나무,,0.5,,2차선 도로에 양 옆으로 은행나무가 조성되어 있음,,,문정고등학교~건영아파트교차로,,,2020-02-20,3230000,서울특별시 송파구
새말로8길,37.482352,127.129398,37.480058,127.126914,은행나무,,0.4,,2차선 도로에 양 옆으로 은행나무가 조성되어 있음,,,건영아파트교차로~장지교회,,,2020-02-20,3230000,서울특별시 송파구
충민로,37.485995,127.134094,37.480542,127.118161,느티나무,,2.9,,4차선 도로로 양 옆으로 느티나무가 조성되어 있음,,,구립송파요양센터~서울지방경찰청제3기동단,,,2020-02-20,3230000,서울특별시 송파구
충민로2길,37.479554,127.126771,37.476561,127.127595,느티나무,,0.5,,2차선 도로에 양 옆으로 느티나무가 조성되어 있음,,,장지교회~송파파인타운13단지,,,2020-02-20,3230000,서울특별시 송파구
충민로4길,37.478304,127.130442,37.480177,127.128752,왕벚나무,,0.4,,아파트 사잇길로 왕벚나무로 조성되어 있음,,,송파파인타운10단지~문현중학교,,,2020-02-20,3230000,서울특별시 송파구
충민로6길,37.481718,127.130852,37.479876,127.135626,왕벚나무,,0.4,,양 옆으로 왕벚나무가 조성되어 있음,,,장수공원~승일운수,,,2020-02-20,3230000,서울특별시 송파구
송파대로8길,37.477421,127.127777,37.480822,127.133062,이팝나무,,0.9,,아파트 사이 도로로 이팝나무가 조성되어 있음,,,송파파인타운13단지~송파파인타운11단지,,,2020-02-20,3230000,서울특별시 송파구
약산덧재길,35.737551,128.419686,35.742337,128.425604,느티나무,162,0.63,,약산덧재길의 아름다운 느티나무 가로수길,약산덧재길,,약산온천입구사거리~논공학생야영장,053-668-2856,대구광역시 달성군청,2020-07-22,3480000,대구광역시 달성군
약산덧재길,35.742337,128.425604,35.743166,128.429096,왕벚나무+능수버들,6,0.272,,약산덧재길의 왕벚나무와 능수버들가 어우러진 아름다운 가로수길,약산덧재길,,논공학생야영장~약산덧재길삼거리,053-668-2856,대구광역시 달성군청,2020-07-22,3480000,대구광역시 달성군
약산덧재길,35.743166,128.429096,35.742698,128.427909,느티나무+이팝나무,20,0.271,,약산덧재길의 느티나무와 이팝나무가 어우러진 아름다운 가로수길,약산덧재길,,약산덧재길삼거리~약산교,053-668-2856,대구광역시 달성군청,2020-07-22,3480000,대구광역시 달성군
약산덧재길,35.742698,128.427909,35.743004,128.434075,이팝나무,33,0.223,,약산덧재길의 아름다운 이팝나무 가로수길,약산덧재길,,약산교~약산낚시터앞,053-668-2856,대구광역시 달성군청,2020-07-22,3480000,대구광역시 달성군
약산덧재길,35.743004,128.434075,35.743166,128.429096,왕벚나무,21,0.225,,약산덧재길의 아름다운 왕벚나무 가로수길,약산덧재길,,약산낚시터앞~약산덧재삼거리,053-668-2856,대구광역시 달성군청,2020-07-22,3480000,대구광역시 달성군
비슬로262길,35.748864,128.415855,35.750422,128.418423,"(우)느티나무,이팝나무",42,1.1,,비슬로262길의 느티나무와 이팝나무가 어우러진 아름다운 가로수길,비슬로262길,,상리공단~상동지,053-668-2856,대구광역시 달성군청,2020-07-22,3480000,대구광역시 달성군
성산로,35.764806,128.402855,35.753835,128.388635,매실나무,45,0.68,,성산로의 아름다운 매실나무 가로수길,성산로,,위천휴게소~고령교,053-668-2856,대구광역시 달성군청,2020-07-22,3480000,대구광역시 달성군
비슬로361길,35.775219,128.422499,35.779064,128.420242,낙우송,45,0.31,,비슬로361길의 아름다운 낙우송 가로수길,비슬로361길,,미주인테리얼~자전거도로,053-668-2856,대구광역시 달성군청,2020-07-22,3480000,대구광역시 달성군
낙동강종주자전거길,35.779064,128.420242,35.780835,128.413301,느티나무,432,1.5,,낙동강종주자전거길의 아름다운 느티나무 가로수길,낙동강종주자전거길,,입구~다리옆,053-668-2856,대구광역시 달성군청,2020-07-22,3480000,대구광역시 달성군
이일공길,35.083196,128.591855,35.083533,128.592476,먼나무,26,0.1,,난대수종인 먼나무길이 조성되어 남부지역의 정취를 느낄 수 있음,주례로,,보수로~동양아파트,,부산광역시 사상구청,2020-02-26,3390000,부산광역시 사상구
대동로,35.080278,128.582733,35.082611,128.585891,은행나무+메타세쿼이어+먼나무,184,0.93,,"은행나무와 더불어 메타세쿼이어, 먼나무가 식재되어 있음",대동로,,청파아파트 앞~엄궁럭키아파트 입구,,부산광역시 사상구청,2020-02-26,3390000,부산광역시 사상구
엄궁산복도로,35.075141,128.581995,35.072761,128.580016,왕벚나무,415,2.1,,엄궁동 오르막길을 따라 오래된 왕벚나무가 식재되어 있음,엄궁로,,엄궁삼거리~엄궁한신2차아파트,,부산광역시 사상구청,2020-02-26,3390000,부산광역시 사상구
엄궁중앙길,35.074461,128.581452,35.073979,128.584223,은행나무+이팝나무,82,0.9,,은행나무와 이팝나무가 식재되어 있음,엄궁북로,,엄궁1교~엄궁주공아파트,,부산광역시 사상구청,2020-02-26,3390000,부산광역시 사상구
승학길,35.081515,128.593755,35.080963,128.593434,왕벚나무+은행나무,160,0.7,,왕벚나무와 은행나무가 식재되어 있음,학감대로49번길,,구학초교~구덕대림아파트,,부산광역시 사상구청,2020-02-26,3390000,부산광역시 사상구
냉정중앙길,35.090003,129.001243,35.085375,128.595968,왕벚나무+은행나무+이팝나무,188,0.9,,"이팝나무,은행나무,왕벚나무가 식재되어 있음",냉정로,,주례럭키아파트~냉정시장,,부산광역시 사상구청,2020-02-26,3390000,부산광역시 사상구
모들9길,35.113014,128.592192,35.113734,128.590323,이팝나무,77,0.89,,이팝나무의 꽃을 감상할 수 있음,사상로531번길,,대우자동차 부품~gs24시,,부산광역시 사상구청,2020-02-26,3390000,부산광역시 사상구
